Sonification_min;IDEN;Sample Name;Sample source type;Sample bulk lot ref;SOP Name;Operator name;Measurement date and time;Analysis date and time;Particle name;Particle refractive index;Particle absorption index;Dispersant name;Dispersant refractive index;Accessory name;Analysis model ;Start result channel size;Last result channel size;Result emulation;Obscuration;Residual;Concentration;Span;Result transform type;D [4. 3] - Volume weighted mean;Uniformity;Specific surface area;D [3. 2] - Surface weighted mean ;d (0.1);d (0.5);d (0.9);Result Between User Sizes (Sizes in um);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Operator Notes
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0.011482;0.013183;0.015136;0.017378;0.019953;0.022909;0.026303;0.0302;0.034674;0.039811;0.045709;0.052481;0.060256;0.069183;0.079433;0.091201;0.104713;0.120226;0.138038;0.158489;0.18197;0.20893;0.239883;0.275423;0.316228;0.363078;0.416869;0.47863;0.549541;0.630957;0.724436;0.831764;0.954993;1.096478;1.258925;1.44544;1.659587;1.905461;2.187762;2.511886;2.884031;3.311311;3.801894;4.365158;5.011872;5.754399;6.606934;7.585776;8.709636;10;11.481536;13.182567;15.135612;17.378008;19.952623;22.908677;26.30268;30.199517;34.673685;39.810717;45.708819;52.480746;60.255959;69.183097;79.432823;91.201084;104.712855;120.226443;138.038426;158.489319;181.970086;208.929613;239.883292;275.42287;316.227766;363.078055;416.869383;478.630092;549.540874;630.957344;724.43596;831.763771;954.992586;1096.478196;1258.925412;1445.439771;1659.586907;1905.460718;2187.761624;2511.886432;2884.031503;3311.311215;3801.893963;4365.158322;5011.872336;5754.399373;6606.93448;7585.77575;8709.6359;10000;
2;16;02lep00220_2001NormandinDECTAillonCAnola;;;;Administrator;22 f?rier 2017 13:21:19;22 f?rier 2017 13:21:21;Nouvelle particule;1.5;0;Water;1.33;Hydro 2000G (A);General purpose;0.02;2000;Off;14.84;0.646;0.019;4.606;Volume;51.218;2.44;0.225;10.067;4.008;17.565;84.913;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019416;0.110659;0.318807;0.57355;0.895627;1.249916;1.612063;1.963933;2.29511;2.599466;2.880047;3.133422;3.364605;3.571261;3.763415;3.941108;4.112783;4.272942;4.421223;4.544075;4.630343;4.660894;4.618344;4.488602;4.262807;3.945081;3.547997;3.09479;2.61535;2.136729;1.688546;1.284305;0.941242;0.659155;0.447104;0.3027;0.232301;0.235138;0.308897;0.446742;0.627393;0.824679;0.990438;1.081767;1.024251;0.857682;0.360723;0.042572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;16;02lep00220_2001NormandinDECTAillonCAnola;;;;Administrator;22 f?rier 2017 13:22:10;22 f?rier 2017 13:22:12;Nouvelle particule;1.5;0;Water;1.33;Hydro 2000G (A);General purpose;0.02;2000;Off;14.81;0.599;0.0185;3.95;Volume;41.107;1.95;0.23;9.827;3.956;16.916;70.777;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019917;0.113447;0.326477;0.587391;0.917394;1.280532;1.651857;2.012798;2.352675;2.665188;2.953415;3.21377;3.451363;3.663772;3.861281;4.0439;4.220259;4.384614;4.536442;4.661645;4.748518;4.777222;4.729718;4.59161;4.354005;4.02172;3.608462;3.139084;2.645295;2.155735;1.701422;1.296634;0.958731;0.686583;0.48638;0.351403;0.281528;0.268685;0.304779;0.378945;0.47428;0.572724;0.645425;0.668826;0.599718;0.477914;0.156518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;16;02lep00220_2001NormandinDECTAillonCAnola - Average;;;;Administrator;22 f?rier 2017 13:18:47;22 f?rier 2017 13:18:48;Nouvelle particule;1.5;0;Water;1.33;Hydro 2000G (A);General purpose;0.02;2000;Off;14.83;0.591;0.0186;3.962;Volume;41.677;1.97;0.23;9.851;3.961;17;71.313;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019692;0.112528;0.32579;0.586513;0.916095;1.278573;1.649015;2.008814;2.347254;2.658042;2.944305;3.202599;3.438117;3.648617;3.844532;4.026142;4.202266;4.36739;4.521177;4.649532;4.74071;4.774483;4.732405;4.599375;4.365862;4.036024;3.623173;3.152136;2.655079;2.161479;1.703397;1.295909;0.956781;0.684702;0.485333;0.351318;0.282066;0.269542;0.306063;0.381256;0.478391;0.579322;0.655233;0.681691;0.618394;0.493371;0.189513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;189;1lep512_ChouinardRivDuLoup;;;;Administrator;23 f?rier 2017 10:46:43;23 f?rier 2017 10:46:45;Nouvelle particule;1.5;0;Water;1.33;Hydro 2000G (A);General purpose;0.02;2000;Off;12.9;0.392;0.0397;3.412;Volume;513.635;1.19;0.0931;24.315;7.787;379.283;1302.005;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011065;0.082752;0.224419;0.365485;0.516999;0.664877;0.801552;0.925973;1.037488;1.139571;1.23265;1.319945;1.401754;1.482786;1.563046;1.646015;1.728355;1.809486;1.882573;1.943245;1.983527;1.997929;1.981885;1.933834;1.85625;1.754559;1.637029;1.51335;1.391623;1.27918;1.177388;1.086876;1.00299;0.924699;0.849938;0.785619;0.741896;0.740168;0.809121;0.981177;1.293475;1.762761;2.398099;3.163713;4.004462;4.82156;5.502916;5.928675;5.997297;5.645091;4.863746;3.733907;2.158211;0.517012;0;0;0;0;0;0;0;0;0;0;0;
0;189;1lep512_ChouinardRivDuLoup;;;;Administrator;23 f?rier 2017 10:47:34;23 f?rier 2017 10:47:36;Nouvelle particule;1.5;0;Water;1.33;Hydro 2000G (A);General purpose;0.02;2000;Off;12.89;0.278;0.038;3.828;Volume;480.481;1.33;0.0973;23.274;7.457;324.504;1249.756;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011654;0.087042;0.235075;0.382426;0.540671;0.695199;0.838214;0.968701;1.085992;1.193669;1.292069;1.384461;1.470981;1.556351;1.640314;1.726296;1.810657;1.892693;1.965462;2.024684;2.06274;2.074666;2.056625;2.007683;1.930643;1.830597;1.714557;1.589986;1.462053;1.335276;1.208953;1.084405;0.959817;0.841885;0.73753;0.665492;0.645729;0.704118;0.868452;1.156608;1.586387;2.144534;2.813573;3.537015;4.253823;4.878939;5.330906;5.533499;5.431739;4.997105;4.237704;3.220359;1.851511;0.442482;0;0;0;0;0;0;0;0;0;0;0;
0;189;1lep512_ChouinardRivDuLoup;;;;Administrator;23 f?rier 2017 10:48:25;23 f?rier 2017 10:48:27;Nouvelle particule;1.5;0;Water;1.33;Hydro 2000G (A);General purpose;0.02;2000;Off;12.98;0.319;0.0389;3.573;Volume;481.944;1.24;0.0956;23.673;7.576;344.452;1238.227;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011396;0.085243;0.231271;0.376357;0.532073;0.684043;0.824578;0.952692;1.067741;1.173278;1.269685;1.360198;1.444983;1.528694;1.611082;1.695477;1.77824;1.858562;1.929469;1.986545;2.022133;2.0312;2.010039;1.957968;1.878338;1.777013;1.66198;1.541687;1.422079;1.30774;1.19737;1.09029;0.982355;0.876922;0.778506;0.704329;0.675077;0.720345;0.873475;1.159583;1.602508;2.191337;2.90585;3.679273;4.436273;5.076171;5.507407;5.653844;5.473049;4.95815;4.1428;3.108689;1.772746;0.421867;0;0;0;0;0;0;0;0;0;0;0;
0;189;1lep512_ChouinardRivDuLoup - Average;;;;Administrator;23 f?rier 2017 10:45:01;23 f?rier 2017 10:45:03;Nouvelle particule;1.5;0;Water;1.33;Hydro 2000G (A);General purpose;0.02;2000;Off;12.89;0.327;0.0388;3.678;Volume;492.369;1.28;0.0951;23.802;7.63;342.73;1268.179;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01133;0.084698;0.229411;0.373447;0.528119;0.679084;0.818662;0.945819;1.059903;1.164453;1.259878;1.349439;1.433384;1.516458;1.59858;1.683242;1.766985;1.849203;1.922986;1.983987;2.024307;2.038621;2.022583;1.974853;1.898017;1.797379;1.680712;1.556785;1.432434;1.313716;1.201015;1.095218;0.992999;0.897042;0.809827;0.744316;0.716087;0.749224;0.872541;1.110892;1.490866;2.011957;2.667134;3.407092;4.171353;4.867659;5.401558;5.680325;5.633118;5.221077;4.449322;3.39124;1.952691;0.466975;0;0;0;0;0;0;0;0;0;0;0;
0;189;1lep512_ChouinardRivDuLoup;;;;Administrator;23 f?rier 2017 10:52:51;23 f?rier 2017 10:52:53;Nouvelle particule;1.5;0;Water;1.33;Hydro 2000G (A);General purpose;0.02;2000;Off;14.25;0.361;0.0418;3.033;Volume;528.068;1.06;0.0978;23.144;7.2;430.947;1314.081;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014492;0.104976;0.255892;0.407238;0.569677;0.728455;0.875454;1.009217;1.128449;1.236038;1.331611;1.417673;1.493818;1.563937;1.627955;1.688828;1.744364;1.794334;1.834438;1.86187;1.872059;1.861738;1.8289;1.773035;1.696565;1.603286;1.498612;1.388532;1.277497;1.169822;1.065421;0.965314;0.866815;0.772661;0.684583;0.613991;0.574654;0.590536;0.691815;0.908647;1.27514;1.801389;2.491197;3.302896;4.178549;5.018061;5.710163;6.136765;6.198312;5.831745;5.027238;3.863795;2.23564;0.535911;0;0;0;0;0;0;0;0;0;0;0;
0;189;1lep512_ChouinardRivDuLoup;;;;Administrator;23 f?rier 2017 10:53:42;23 f?rier 2017 10:53:44;Nouvelle particule;1.5;0;Water;1.33;Hydro 2000G (A);General purpose;0.02;2000;Off;14.22;0.261;0.0369;5.482;Volume;457.702;1.89;0.111;20.483;6.44;223.306;1230.502;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016478;0.11931;0.290338;0.461878;0.646065;0.826229;0.993193;1.145291;1.280994;1.403503;1.5123;1.610153;1.696517;1.775723;1.847624;1.915489;1.976839;2.031379;2.074362;2.1027;2.111489;2.097263;2.058077;1.993564;1.906564;1.801212;1.683151;1.558368;1.430975;1.305129;1.180429;1.058696;0.938399;0.825557;0.725561;0.654624;0.630115;0.676165;0.819685;1.080113;1.477208;2.001845;2.63961;3.337238;4.034903;4.6476;5.092588;5.292377;5.192194;4.76693;4.030859;3.054278;1.752497;0.418373;0;0;0;0;0;0;0;0;0;0;0;
0;189;1lep512_ChouinardRivDuLoup;;;;Administrator;23 f?rier 2017 10:54:33;23 f?rier 2017 10:54:34;Nouvelle particule;1.5;0;Water;1.33;Hydro 2000G (A);General purpose;0.02;2000;Off;14.27;0.452;0.0416;2.946;Volume;541.536;1.04;0.0982;23.048;7.154;451.976;1338.759;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014537;0.105377;0.257493;0.409781;0.57321;0.73303;0.881121;1.016037;1.136415;1.245086;1.341586;1.428364;1.504947;1.57519;1.63898;1.699219;1.753691;1.802082;1.840087;1.864816;1.87175;1.857625;1.820637;1.760487;1.68001;1.583462;1.476762;1.366351;1.256996;1.153092;1.054352;0.960976;0.869087;0.779461;0.691644;0.614527;0.559038;0.547669;0.609524;0.778346;1.093502;1.575722;2.240005;3.056595;3.97566;4.898024;5.704245;6.257942;6.434029;6.144101;5.358306;4.153394;2.415244;0.580387;0;0;0;0;0;0;0;0;0;0;0;
