IDEN,Prediction,SAND,SAND_IR,SEP,SD,RPD,RER
28,Set7_No feature,4.70843676165775,46.0171683497611,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
52,Set7_No feature,67.9279487946308,57.5492712739042,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
53,Set7_No feature,81.6503129525597,35.0922821463045,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
59,Set7_No feature,37.9392386807101,40.6858474342697,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
60,Set7_No feature,65.1645961137218,70.0855417623981,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
62,Set7_No feature,24.4921256552323,16.3553603475493,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
104,Set7_No feature,61.9112862476921,68.8227815374901,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
491,Set7_No feature,82.6431583365703,64.6098298460679,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
492,Set7_No feature,41.058952648282,37.1421278496233,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
591,Set7_No feature,24.3023715644237,37.0602201891292,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
592,Set7_No feature,62.6270523686074,58.2264433342098,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
593,Set7_No feature,36.3139138583224,32.938127584286,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
597,Set7_No feature,83.5113061633383,83.9737411507114,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
605,Set7_No feature,42.576124724846,23.2002503417459,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
607,Set7_No feature,2.94151903825015,3.01453225076452,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
618,Set7_No feature,33.5986819606703,33.7797438789726,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
627,Set7_No feature,68.7725418425554,50.4766402720384,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
633,Set7_No feature,3.69957431407353,11.8103479808497,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
638,Set7_No feature,31.9881051546149,30.5985304000503,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
641,Set7_No feature,72.1550933873915,62.8823505824426,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
642,Set7_No feature,4.7272874345295,7.15821262827367,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
644,Set7_No feature,1,1.6528994045463,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
645,Set7_No feature,38.2784955582371,23.19168757108,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
651,Set7_No feature,24.3940106674362,23.2602288078172,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
663,Set7_No feature,55.8910602245222,49.4889936266155,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
702,Set7_No feature,9.12271597597979,5.28656888962186,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
711,Set7_No feature,15.8145483294866,16.9324058278494,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
719,Set7_No feature,8.56900504877449,11.094616381463,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
721,Set7_No feature,17.1315452656578,7.56717420513133,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
746,Set7_No feature,3.95261975344825,4.1402662111419,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
747,Set7_No feature,0.999999999999996,4.18132153825035,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
761,Set7_No feature,81.0631312468261,84.3817850564934,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
763,Set7_No feature,88.3709636942056,82.836881020519,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
782,Set7_No feature,58.4501342891967,69.8041384965846,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
790,Set7_No feature,54.8804135965862,62.4912419076909,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
796,Set7_No feature,33.2912923016065,36.6903794525557,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
804,Set7_No feature,79.1888536572601,79.0447110934635,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
845,Set7_No feature,83.2455424864848,83.9447603917133,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
851,Set7_No feature,81.0615966435739,74.7316880819952,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
864,Set7_No feature,82.4683237869377,75.1257792311238,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
932,Set7_No feature,90.3128520088987,74.7166063860883,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
934,Set7_No feature,90.0851154841566,79.8205257963617,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
1137,Set7_No feature,75.1774995029333,66.269973508663,1.11563285064334,30.5653047433738,27.3972792444647,86.3181815215139
529,Set7_Carbon,7.72778133545916,6.38041994002953,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
824,Set7_Carbon,85.3872856506223,84.5303610173007,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
845,Set7_Carbon,86.2934818281636,84.4290383197685,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
24,Set7_Carbon,56.1714903545583,45.7325372123851,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
28,Set7_Carbon,4.70843676165775,63.6258331498159,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
52,Set7_Carbon,67.9279487946308,78.7296589101461,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
53,Set7_Carbon,81.6503129525597,75.0179408183456,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
59,Set7_Carbon,37.9392386807101,37.7035280937227,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
60,Set7_Carbon,65.1645961137218,65.3236910888344,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
62,Set7_Carbon,24.4921256552323,11.4178306896291,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
104,Set7_Carbon,61.9112862476921,61.1932534662096,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
491,Set7_Carbon,82.6431583365703,76.918369754296,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
492,Set7_Carbon,41.058952648282,37.6539709829699,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
591,Set7_Carbon,24.3023715644237,25.5592074648457,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
592,Set7_Carbon,62.6270523686074,61.2358727540103,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
593,Set7_Carbon,36.3139138583224,21.8206709658815,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
