IDEN,Prediction,CLAY,CLAY_IR,SEP,SD,RPD,RER
592,Set7_All features,8.68733629638588,8.74342072351999,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
593,Set7_All features,19.8481997548292,12.4071100488911,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
597,Set7_All features,7.27270730721865,6.94162404689185,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
605,Set7_All features,24.1930722488126,26.52353171708,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
607,Set7_All features,55.920391859144,56.4333347974075,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
618,Set7_All features,26.4385683434885,26.5802842488583,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
627,Set7_All features,14.2275218749065,14.8257118979277,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
633,Set7_All features,51.5111378019077,42.5251137179598,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
638,Set7_All features,24.7167830568086,24.5495862403461,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
641,Set7_All features,12.8619043457174,13.9623144929995,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
642,Set7_All features,52.140938523474,47.0105558471265,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
644,Set7_All features,56.3681299789334,56.0016611641329,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
645,Set7_All features,33.3982310284779,36.6826724249781,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
651,Set7_All features,28.7744550981794,29.0704445401282,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
663,Set7_All features,17.8028478213194,17.6515811199857,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
702,Set7_All features,32.3411559715857,56.9613908229045,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
711,Set7_All features,36.9480199644741,35.8718858593671,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
719,Set7_All features,34.9969245738486,34.7462569417699,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
721,Set7_All features,32.5742889815371,35.855069641686,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
746,Set7_All features,33.706786706868,32.2423532114267,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
747,Set7_All features,31.4233619872574,33.4359466370145,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
761,Set7_All features,5.87973462188036,5.83625109778609,0.505437061451359,15.4510137296696,30.5696097656593,152.848812399888
