IDEN,Prediction,C_perc,C_IR,SEP,SD,RPD,RER
845,Set7_Oxalate,3.378,3.04654061369965,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
24,Set7_Oxalate,6.154,2.82552449924035,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
28,Set7_Oxalate,10.217,1.9642042183779,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
52,Set7_Oxalate,2.707,2.95558352585905,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
53,Set7_Oxalate,3.57,2.89570945833502,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
59,Set7_Oxalate,1.755,1.84038755223921,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
60,Set7_Oxalate,3.388,2.67457268036229,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
62,Set7_Oxalate,2.339,3.08901179843016,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
104,Set7_Oxalate,3.3443,3.0161682595688,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
491,Set7_Oxalate,2.8977,2.39554489976725,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
492,Set7_Oxalate,2.34,2.70482092358807,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
591,Set7_Oxalate,2.8413,2.70508718716543,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
592,Set7_Oxalate,2.421,2.37788457174073,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
593,Set7_Oxalate,2.307,3.4273305673043,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
597,Set7_Oxalate,2.561,1.73475209010606,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
605,Set7_Oxalate,2.33,2.71689639366414,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
607,Set7_Oxalate,2.377,2.20241451361227,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
618,Set7_Oxalate,2.769,2.63292729959383,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
627,Set7_Oxalate,2.136,2.24993114659942,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
633,Set7_Oxalate,2.033,2.30238905576168,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
638,Set7_Oxalate,2.24,2.27126792485548,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
641,Set7_Oxalate,1.667,2.21786908236255,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
642,Set7_Oxalate,2.635,2.81288964509413,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
644,Set7_Oxalate,2.54,2.30203743658566,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
645,Set7_Oxalate,1.365,1.94722179062523,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
651,Set7_Oxalate,2.218,2.32327059296901,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
663,Set7_Oxalate,1.623,1.70525415561192,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
702,Set7_Oxalate,2.201,2.43148616857422,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
711,Set7_Oxalate,2.662,2.62805285375831,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
719,Set7_Oxalate,2.327,2.42444980308201,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
721,Set7_Oxalate,2.166,2.04263188668424,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
746,Set7_Oxalate,2.895,2.78205260392966,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
747,Set7_Oxalate,2.355,2.36837627527157,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
761,Set7_Oxalate,2.02,2.30200047968985,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
763,Set7_Oxalate,1.275,1.43485419646386,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
782,Set7_Oxalate,1.763,2.05122818447642,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
790,Set7_Oxalate,2.117,2.27402691367756,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
796,Set7_Oxalate,2.458,2.10696349245817,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
804,Set7_Oxalate,2.8977,1.82609520564225,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
845,Set7_Oxalate,3.378,3.04654061369965,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
851,Set7_Oxalate,3.161,3.13015317458103,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
864,Set7_Oxalate,2.634,2.76203973463257,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
932,Set7_Oxalate,2.579,2.64129978903681,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
934,Set7_Oxalate,2.479,2.78786368521047,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
1137,Set7_Oxalate,2.592,2.69141399211339,0.12608116010387,1.32984182708703,10.5475062728758,98.6532007617385
529,Set7_Mehlich3,3.142,3.24890697121164,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
824,Set7_Mehlich3,2.969,3.24871562932639,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
845,Set7_Mehlich3,3.378,3.36715872825786,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
24,Set7_Mehlich3,6.154,3.38052844566662,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
28,Set7_Mehlich3,10.217,2.64788282864939,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
52,Set7_Mehlich3,2.707,3.56018492079086,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
53,Set7_Mehlich3,3.57,4.18985804444016,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
59,Set7_Mehlich3,1.755,1.70714338959134,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
60,Set7_Mehlich3,3.388,3.38891574218219,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
62,Set7_Mehlich3,2.339,2.14839268516463,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
104,Set7_Mehlich3,3.3443,2.9077852754452,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
491,Set7_Mehlich3,2.8977,2.36599028976867,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
492,Set7_Mehlich3,2.34,2.41104515427727,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
591,Set7_Mehlich3,2.8413,2.89892970454603,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
592,Set7_Mehlich3,2.421,2.32499776495623,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
593,Set7_Mehlich3,2.307,2.48106888798409,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
597,Set7_Mehlich3,2.561,2.64527600782767,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
605,Set7_Mehlich3,2.33,2.27287038913712,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
607,Set7_Mehlich3,2.377,2.36381882990937,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
618,Set7_Mehlich3,2.769,2.71431372495522,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
627,Set7_Mehlich3,2.136,2.29644915885747,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
633,Set7_Mehlich3,2.033,2.81350028802716,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
638,Set7_Mehlich3,2.24,2.40755900945363,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
641,Set7_Mehlich3,1.667,1.9684233354207,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
642,Set7_Mehlich3,2.635,1.7246252944705,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
644,Set7_Mehlich3,2.54,2.75290528515424,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
645,Set7_Mehlich3,1.365,1.52169002964439,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
651,Set7_Mehlich3,2.218,2.087443462453,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
663,Set7_Mehlich3,1.623,1.70948247270176,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
702,Set7_Mehlich3,2.201,3.58391287236475,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
711,Set7_Mehlich3,2.662,2.47501936078743,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
719,Set7_Mehlich3,2.327,2.41206577316734,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
721,Set7_Mehlich3,2.166,2.21750243380376,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
746,Set7_Mehlich3,2.895,2.59899498235197,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
747,Set7_Mehlich3,2.355,2.68832633835184,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
761,Set7_Mehlich3,2.02,1.89491791730612,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
763,Set7_Mehlich3,1.275,1.47154096160723,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
782,Set7_Mehlich3,1.763,1.65420146895525,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
790,Set7_Mehlich3,2.117,2.09921878950762,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
796,Set7_Mehlich3,2.458,2.43679563983099,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
804,Set7_Mehlich3,2.8977,2.75393237334441,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
845,Set7_Mehlich3,3.378,3.36715872825786,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
851,Set7_Mehlich3,3.161,3.28217215857109,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
864,Set7_Mehlich3,2.634,2.65960532359122,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
932,Set7_Mehlich3,2.579,3.41985200258707,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
934,Set7_Mehlich3,2.479,2.98922349489466,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
1137,Set7_Mehlich3,2.592,2.87783719916721,0.115030544137926,1.32984182708703,11.5607714199152,108.130497801401
68.3,Set6_ilr,9.663,8.48209715629895,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
243,Set6_ilr,1.4415,1.51448007966634,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
248,Set6_ilr,1.3752,1.52292971333376,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
253,Set6_ilr,3.579,3.44168998126188,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
258,Set6_ilr,2.6244,3.44548297515453,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
259,Set6_ilr,1.2972,2.54656621684251,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
422,Set6_ilr,4.2334,4.0267107698883,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
423,Set6_ilr,5.4533,3.11552202592722,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
625,Set6_ilr,3.853,2.83770875760064,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
635,Set6_ilr,5.385,3.38745519788699,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
636,Set6_ilr,3.669,2.94506619511345,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
637,Set6_ilr,3.433,4.23289565271512,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
691,Set6_ilr,2.941,1.77847254728104,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
692,Set6_ilr,3.442,4.81350765075076,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
695,Set6_ilr,5.43,4.79232906680872,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
727,Set6_ilr,3.325,3.84979435439293,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
731,Set6_ilr,4.135,3.23847646520501,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
734,Set6_ilr,3.145,2.7801154919923,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
1738,Set6_ilr,4.206,3.59579618161677,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
1755,Set6_ilr,4.43,3.24145925845736,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
2231,Set6_ilr,3.244,3.4574077588128,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
2232,Set6_ilr,3.754,3.69379900589885,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
2235,Set6_ilr,3.487,3.68652713626251,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
2237,Set6_ilr,4.728,4.30990995254992,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
2238,Set6_ilr,3.627,3.71861522942908,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
2253,Set6_ilr,3.894,3.67817647107086,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
2260,Set6_ilr,7.362,7.21566967941446,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
2266,Set6_ilr,7.596,7.86913834458771,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
2267,Set6_ilr,5.97,6.39702189532638,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
2268,Set6_ilr,6.331,6.8600860431292,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
2271,Set6_ilr,11.31,10.2454963593775,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
2272,Set6_ilr,7.713,5.60182992897801,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
2288,Set6_ilr,12.51,8.86743049340465,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
2352,Set6_ilr,1.054,0.987321715983032,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
2357,Set6_ilr,2.654,2.67952394215481,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
26,Set6_ilr,2.401,1.85199419665262,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
33,Set6_ilr,3.72,3.60118234311938,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
49,Set6_ilr,2.141,2.26053187253992,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
63,Set6_ilr,1.786,2.13093808644703,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
68.04,Set6_ilr,1.5523,1.56200913286953,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
69,Set6_ilr,2.8533,2.61211814025034,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
70,Set6_ilr,2.453,2.59017112144423,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
75,Set6_ilr,2.1617,2.18226987660472,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
102,Set6_ilr,2.5873,2.86604149822656,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
105,Set6_ilr,2.8293,2.22537691783449,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
116,Set6_ilr,2.4604,2.7694809317782,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
121,Set6_ilr,2.5267,2.29622272097805,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
126,Set6_ilr,2.167,2.44471443688103,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
127,Set6_ilr,0.7658,1.4554715982048,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
130,Set6_ilr,1.2937,1.30300221335246,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
196,Set6_ilr,2.586,1.99238648936064,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
248,Set6_ilr,1.3752,1.29630625246736,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
250,Set6_ilr,1.316,1.50343041272704,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
254,Set6_ilr,2.216,1.81619391413973,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
273,Set6_ilr,1.95,2.20067434101544,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
284,Set6_ilr,0.6792,0.819000965131229,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
295,Set6_ilr,0.57986,0.686298752897127,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
297,Set6_ilr,0.75557,0.917650146170676,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
298,Set6_ilr,2.6104,2.27855805930441,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
299,Set6_ilr,1.8007,1.78233825825065,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
300,Set6_ilr,0.71744,0.899206230064784,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
308,Set6_ilr,1.3762,1.47077789761522,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
309,Set6_ilr,0.28852,0.37416550168476,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
316,Set6_ilr,1.6586,1.60043230310653,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
327,Set6_ilr,0.66464,0.750105752293484,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
334,Set6_ilr,1.2435,1.9176362688699,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
344,Set6_ilr,0.07169,0.153269737167258,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
348,Set6_ilr,0.51425,0.566536688821908,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
350,Set6_ilr,1.065,0.983490912835281,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
359,Set6_ilr,0.22094,0.322125608920949,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
363,Set6_ilr,0.46695,0.515654153570286,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
364,Set6_ilr,0.20047,0.206857444868352,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
369,Set6_ilr,0.23013,0.187145851659963,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
376,Set6_ilr,4.044,3.29413670247508,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
420,Set6_ilr,1.637,1.65021814944432,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
488,Set6_ilr,3.2667,2.65906673931616,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
493,Set6_ilr,2.492,2.46959229655662,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
495,Set6_ilr,1.2526,1.76601445261016,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
496,Set6_ilr,1.074,1.55381017499393,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
497,Set6_ilr,2.47,2.32546775878377,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
506,Set6_ilr,2.057,2.73444534634061,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
519,Set6_ilr,2.9527,2.53348229968137,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
532,Set6_ilr,2.832,2.25016128684726,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
536,Set6_ilr,3.3255,3.39417839357409,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
537,Set6_ilr,3.735,3.43058196629308,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
539,Set6_ilr,1.0162,1.25798908798838,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
542,Set6_ilr,3.395,3.42957343166075,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
545,Set6_ilr,2.8095,2.3572469513216,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
592,Set6_ilr,2.421,2.28898428855643,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
608,Set6_ilr,2.748,2.56002213972491,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
613,Set6_ilr,2.883,2.57864414262094,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
622,Set6_ilr,2.899,2.22811351291367,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
624,Set6_ilr,2.663,2.1738528962857,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
634,Set6_ilr,2.215,2.16868384154469,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
641,Set6_ilr,1.667,3.18990559341912,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
642,Set6_ilr,2.635,2.56532235529937,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
644,Set6_ilr,2.54,2.06810963794503,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
653,Set6_ilr,2.204,3.06244214463697,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
655,Set6_ilr,2.207,2.66735279479634,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
661,Set6_ilr,2.065,2.13609466828913,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
667,Set6_ilr,2.736,1.65384181236867,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
700,Set6_ilr,1.887,2.83149951207805,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
710,Set6_ilr,2.74,2.38211602433327,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
720,Set6_ilr,2.45,2.31376936489238,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
737,Set6_ilr,2.748,2.42377787204309,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
744,Set6_ilr,2.355,1.95258630535545,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
750,Set6_ilr,1.918,2.76087271085337,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
753,Set6_ilr,2.011,2.66171657613499,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
758,Set6_ilr,2.129,2.11506301985751,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
760,Set6_ilr,1.153,1.79958652838528,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
763,Set6_ilr,1.275,1.8405597685482,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
765,Set6_ilr,3.847,3.27982329076484,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
769,Set6_ilr,1.545,1.8552203622104,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
771,Set6_ilr,2.347,2.31560037173396,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
772,Set6_ilr,2.561,2.28059441413769,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
774,Set6_ilr,2.61,2.25709582162355,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
784,Set6_ilr,2.095,2.43332884013574,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
788,Set6_ilr,2.669,2.85359564213268,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
791,Set6_ilr,2.347,2.37985262554248,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
811,Set6_ilr,2.864,2.66927910871794,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
817,Set6_ilr,2.418,2.22696587046398,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
821,Set6_ilr,3.24,2.91309744050216,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
833,Set6_ilr,3.45,2.93209158384738,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
834,Set6_ilr,3.117,2.62761700624975,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
835,Set6_ilr,3.731,3.36201043136217,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
836,Set6_ilr,3.029,2.46190832315672,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
841,Set6_ilr,2.792,2.99969650246645,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
847,Set6_ilr,2.749,2.75993001850582,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
852,Set6_ilr,3.091,2.82385474941963,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
855,Set6_ilr,2.961,2.87122758244144,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
856,Set6_ilr,3.113,2.803374543885,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
863,Set6_ilr,2.89,2.29254448119272,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
877,Set6_ilr,3.626,2.96558434118625,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
893,Set6_ilr,1.903,2.04239886914628,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
902,Set6_ilr,2.722,2.34115710561313,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
908,Set6_ilr,2.816,2.67999328617415,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
910,Set6_ilr,2.445,1.96368226341583,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
911,Set6_ilr,2.165,1.84625022509623,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
914,Set6_ilr,2.114,2.48293518403272,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
920,Set6_ilr,2.14,2.43585100776132,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
923,Set6_ilr,2.748,2.4865931374832,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
925,Set6_ilr,2.496,2.27793943354552,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
927,Set6_ilr,2.524,2.18601946732998,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
928,Set6_ilr,2.389,2.05268470972843,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
929,Set6_ilr,2.454,3.0562363291949,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
966,Set6_ilr,2.424,2.19156309597261,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
967,Set6_ilr,2.398,2.80399835797646,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
977,Set6_ilr,2.01,2.31156910812253,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
1013,Set6_ilr,2.898,3.18444037153914,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
1014,Set6_ilr,2.841,2.59533809277591,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
1023,Set6_ilr,3.101,2.77590059271135,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
1031,Set6_ilr,2.345,2.2888016547642,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
1052,Set6_ilr,2.473,2.18196006482583,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
1087,Set6_ilr,1.854,2.04485744526591,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
1098,Set6_ilr,2.142,2.17343963488616,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
1119,Set6_ilr,1.841,2.10462482722465,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
1122,Set6_ilr,2.16,1.99157481539882,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
1157,Set6_ilr,2.15,2.2111329778641,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
1176,Set6_ilr,1.736,1.81664870721557,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
1192,Set6_ilr,2.638,2.53578091731231,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
1211,Set6_ilr,1.607,1.96185081618756,0.13033337500566,1.76791300219639,13.5645455518943,95.4345730666445
