IDEN,Prediction,CLAY,CLAY_IR,SEP,SD,RPD,RER
707,Set7_Mehlich3,59.5296969951246,57.80639077123,0.32445972160573,18.4720920938761,56.9318496683006,238.104915468082
714,Set7_Mehlich3,15.6004837508032,15.0659058737446,0.32445972160573,18.4720920938761,56.9318496683006,238.104915468082
720,Set7_Mehlich3,32.5225625093638,33.3429798465079,0.32445972160573,18.4720920938761,56.9318496683006,238.104915468082
722,Set7_Mehlich3,33.2700111630229,32.1541791895977,0.32445972160573,18.4720920938761,56.9318496683006,238.104915468082
740,Set7_Mehlich3,46.01163669124,46.7306283100225,0.32445972160573,18.4720920938761,56.9318496683006,238.104915468082
744,Set7_Mehlich3,32.2945176252733,39.3263077819997,0.32445972160573,18.4720920938761,56.9318496683006,238.104915468082
748,Set7_Mehlich3,33.1597978532229,34.651401358228,0.32445972160573,18.4720920938761,56.9318496683006,238.104915468082
763,Set7_Mehlich3,3.84616539881531,4.94826349574079,0.32445972160573,18.4720920938761,56.9318496683006,238.104915468082
766,Set7_Mehlich3,9.24135967732346,8.83400046666294,0.32445972160573,18.4720920938761,56.9318496683006,238.104915468082
818,Set7_Mehlich3,8.49428151808788,7.65132774486375,0.32445972160573,18.4720920938761,56.9318496683006,238.104915468082
824,Set7_Mehlich3,7.91850013471156,7.09398035350825,0.32445972160573,18.4720920938761,56.9318496683006,238.104915468082
829,Set7_Mehlich3,6.53998636527009,10.7245768273007,0.32445972160573,18.4720920938761,56.9318496683006,238.104915468082
864,Set7_Mehlich3,5.76468330595092,7.18090280640511,0.32445972160573,18.4720920938761,56.9318496683006,238.104915468082
889,Set7_Mehlich3,29.3007501290578,30.5907679294734,0.32445972160573,18.4720920938761,56.9318496683006,238.104915468082
932,Set7_Mehlich3,4.61301709975235,6.09760267492236,0.32445972160573,18.4720920938761,56.9318496683006,238.104915468082
1347,Set7_Mehlich3,3.96287186604,3.99975115282443,0.32445972160573,18.4720920938761,56.9318496683006,238.104915468082
68.3,Set6_ilr,20.2019191138145,16.1094062914345,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
243,Set6_ilr,5.48157554383117,5.30016877603194,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
248,Set6_ilr,7.21606013600563,6.84201501945361,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
253,Set6_ilr,7.73782234506584,7.06201068011657,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
258,Set6_ilr,5.8436546513636,6.65474361330508,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
259,Set6_ilr,4.46210285716664,6.4482690786614,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
422,Set6_ilr,23.8770221316254,16.197186860884,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
423,Set6_ilr,16.1002127530446,9.13553074156655,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
625,Set6_ilr,66.6100859662197,56.6029897076588,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
635,Set6_ilr,31.3462478761965,41.0313233600957,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
636,Set6_ilr,62.5659125315027,55.1452017580542,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
637,Set6_ilr,8.28237195193249,18.4089352649194,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
691,Set6_ilr,56.4904467599152,55.3767583539445,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
692,Set6_ilr,33.0443811310585,43.8582145057417,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
695,Set6_ilr,13.876177902228,24.6981079395672,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
727,Set6_ilr,28.7463551474077,27.6778933875662,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
731,Set6_ilr,47.2365381713075,45.0871818561812,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
734,Set6_ilr,48.23864610638,48.8185183696276,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
1738,Set6_ilr,8.30967127968837,9.82652181375832,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
1755,Set6_ilr,16.0087793209435,9.66049141924768,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
2231,Set6_ilr,7.51181826595309,8.3497126988746,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
2232,Set6_ilr,10.1554658276765,8.57630235721703,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
2235,Set6_ilr,8.45118624233069,8.04938769247237,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
2237,Set6_ilr,12.5340485730912,9.42477867463936,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
2238,Set6_ilr,6.87669264187461,7.42723809278595,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
2253,Set6_ilr,16.7268715151349,17.0775035295175,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
