IDEN,Prediction,C_perc,C_IR,SEP,SD,RPD,RER
84,Set1_ilr,5.3757,4.00058408821985,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
112,Set1_ilr,1.7781,2.44925953018507,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
128,Set1_ilr,1.7327,2.22273324439712,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
174,Set1_ilr,1.679,3.71511858940506,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
538,Set1_ilr,2.6635,2.26545273096118,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
1761,Set1_ilr,2.138,2.12609434998252,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
2384,Set1_ilr,1.189,1.65958692991624,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
2281,Set1_ilr,3.327,3.07358012705832,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
2793,Set1_ilr,4.66,2.46258524782904,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
2796,Set1_ilr,4.24,2.70745254350927,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
2802,Set1_ilr,4.76,6.01805259748163,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
499,Set1_ilr,3.8883,2.31289572476517,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
2807,Set1_ilr,1.21,1.84670306754494,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
1777,Set1_ilr,1.3552,2.30396330862338,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
1774,Set1_ilr,1.7187,2.06679188897208,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
1789,Set1_ilr,1.2483,1.78095159260953,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
1782,Set1_ilr,1.7416,2.11681191605291,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
1787,Set1_ilr,1.8489,3.08320557629115,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
529,Set1_ilr,3.142,3.53048899177228,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
370.18,Set1_ilr,8.404,5.69388211421686,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
407,Set1_ilr,4.7731,3.28643257829704,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
423,Set1_ilr,5.4533,2.10602179972572,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
422,Set1_ilr,4.2334,3.48196842804893,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
845,Set1_ilr,3.378,2.32373445269429,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
824,Set1_ilr,2.969,3.16172185703504,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
717,Set1_ilr,2.546,4.27061879814302,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
709,Set1_ilr,3.291,3.32615796731756,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
737,Set1_ilr,2.748,3.012894958039,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
744,Set1_ilr,2.355,2.76049855765252,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
732,Set1_ilr,3.462,4.13954779453289,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
758,Set1_ilr,2.129,2.13678094744547,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
727,Set1_ilr,3.325,2.36830761397595,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
760,Set1_ilr,1.153,1.73087947625016,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
762,Set1_ilr,1.915,1.95335988974752,0.104585723496242,1.37290115758564,13.1270417384929,118.92932978034
29,Set5_NIR4X_ilr,2.347,1.91448652812677,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
30,Set5_NIR4X_ilr,2.602,2.86014870259565,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
57,Set5_NIR4X_ilr,2.041,2.37294933628477,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
59,Set5_NIR4X_ilr,1.755,2.6079552376087,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
61,Set5_NIR4X_ilr,3.131,1.53220904427582,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
62,Set5_NIR4X_ilr,2.339,2.82234198287436,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
69,Set5_NIR4X_ilr,2.8533,1.58189650300858,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
70,Set5_NIR4X_ilr,2.453,2.63834375899923,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
98,Set5_NIR4X_ilr,2.8143,3.23276089541928,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
99,Set5_NIR4X_ilr,2.9737,1.99601227508918,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
102,Set5_NIR4X_ilr,2.5873,3.04020053341878,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
105,Set5_NIR4X_ilr,2.8293,2.10071741160014,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
112,Set5_NIR4X_ilr,1.7781,1.50854259616856,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
117,Set5_NIR4X_ilr,1.48,1.39234985527355,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
125,Set5_NIR4X_ilr,1.6793,2.61731931743561,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
127,Set5_NIR4X_ilr,0.7658,1.38834552953877,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
128,Set5_NIR4X_ilr,1.7327,2.21203874635299,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
132,Set5_NIR4X_ilr,2.7443,3.83263483328788,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
197,Set5_NIR4X_ilr,2.246,2.09542896231896,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
247,Set5_NIR4X_ilr,2.197,1.60772867432181,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
258,Set5_NIR4X_ilr,2.6244,2.18509686827397,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
260,Set5_NIR4X_ilr,0.49,1.00512648615566,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
261,Set5_NIR4X_ilr,1.644,0.952124738801386,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
262,Set5_NIR4X_ilr,1.251,0.995025004963723,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
264,Set5_NIR4X_ilr,1.81,2.40942271851486,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
265,Set5_NIR4X_ilr,1.55,1.35807234630637,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
271,Set5_NIR4X_ilr,2.095,1.48176946655611,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
272,Set5_NIR4X_ilr,2.214,2.67606666959116,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
280,Set5_NIR4X_ilr,0.99951,1.92986716494876,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
283,Set5_NIR4X_ilr,1.2404,1.42275341783551,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
296,Set5_NIR4X_ilr,0.85413,0.63685244432964,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
299,Set5_NIR4X_ilr,1.8007,2.47987786135861,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
305,Set5_NIR4X_ilr,0.66062,0.950789719638365,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
310,Set5_NIR4X_ilr,0.46755,0.630365867119839,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
325,Set5_NIR4X_ilr,0.56797,0.517081012618166,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
326,Set5_NIR4X_ilr,1.4159,1.32207548589628,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
329,Set5_NIR4X_ilr,1.3102,1.52985023417028,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
330,Set5_NIR4X_ilr,1.4153,1.36116516673966,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
332,Set5_NIR4X_ilr,1.1944,1.42814477085983,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
351,Set5_NIR4X_ilr,0.52458,0.9226978094451,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
357,Set5_NIR4X_ilr,0.29517,2.15041279848419,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
358,Set5_NIR4X_ilr,0.78578,0.583428241211474,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
360,Set5_NIR4X_ilr,0.48551,0.587775015487074,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
361,Set5_NIR4X_ilr,0.5062,0.786601552120168,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
364,Set5_NIR4X_ilr,0.20047,0.449088634434375,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
366,Set5_NIR4X_ilr,0.78994,0.889631597896959,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
370.16,Set5_NIR4X_ilr,7.827,2.45297496132695,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
375,Set5_NIR4X_ilr,3.904,2.0280411599284,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
420,Set5_NIR4X_ilr,1.637,1.76727926935336,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
488,Set5_NIR4X_ilr,3.2667,2.59447205758286,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
493,Set5_NIR4X_ilr,2.492,3.84180178150617,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
494,Set5_NIR4X_ilr,2.1207,2.2410946317471,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
503,Set5_NIR4X_ilr,1.681,1.16767809478775,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
504,Set5_NIR4X_ilr,2.056,2.73067379407256,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
506,Set5_NIR4X_ilr,2.057,2.3931906060882,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
507,Set5_NIR4X_ilr,2.455,2.59065602747966,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
509,Set5_NIR4X_ilr,2.2058,2.15444119417804,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
510,Set5_NIR4X_ilr,1.4478,2.38204095809598,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
511,Set5_NIR4X_ilr,1.7242,2.48359043749066,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
514,Set5_NIR4X_ilr,2.0564,1.95855313675793,0.114458078486134,0.991254165847993,8.6604124318589,108.671315860915
