IDEN,Prediction,SILT,SILT_IR,SEP,SD,RPD,RER
102,Set2_ilr,10.4684360447726,9.9382722366214,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
126,Set2_ilr,36.253221806428,29.0793559820754,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
129,Set2_ilr,30.1680682384759,24.1401231174652,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
252,Set2_ilr,22.5074799471381,24.9671021470861,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
255,Set2_ilr,56.008171039976,48.8489602579161,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
258,Set2_ilr,15.855501113009,12.6765111852277,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
270,Set2_ilr,8.99180596328667,11.2690320466609,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
273,Set2_ilr,12.6011958418055,11.1204289164063,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
288,Set2_ilr,32.6947589259817,28.2928328016761,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
297,Set2_ilr,7.59154489239922,7.43858806861581,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
312,Set2_ilr,5.52708199649686,11.4894387574283,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
317,Set2_ilr,3.34296273988394,14.1746130879772,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
332,Set2_ilr,4.17475891944676,5.44214297923286,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
335,Set2_ilr,8.97773825980781,9.52173857221779,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
338,Set2_ilr,57.9026024154588,50.1032085580741,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
341,Set2_ilr,37.2180461632168,31.9275183564714,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
352,Set2_ilr,15.4399529027782,12.3370848219692,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
358,Set2_ilr,4.71464041018155,9.41432398114864,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
487,Set2_ilr,15.7320930310092,18.2511707701813,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
501,Set2_ilr,34.2499904707575,32.8772895777055,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
507,Set2_ilr,44.5240030899864,39.4577876330029,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
538,Set2_ilr,16.623357483542,20.6360221952659,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
550,Set2_ilr,73.3717377217044,80.925396037202,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
596,Set2_ilr,8.14878050838025,9.31154829927011,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
612,Set2_ilr,40.1921694063123,32.3548862913419,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
622,Set2_ilr,47.0763410321267,48.6353210823343,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
633,Set2_ilr,44.7892878840188,43.1189481138078,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
639,Set2_ilr,35.6848746993412,41.2134117425808,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
645,Set2_ilr,28.323273413285,27.1458041703119,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
656,Set2_ilr,48.0045000683285,41.8069774617215,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
668,Set2_ilr,45.1531321347544,39.0923394725572,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
683,Set2_ilr,36.9285703533236,41.5011405899056,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
689,Set2_ilr,47.0776667236913,48.994067531273,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
714,Set2_ilr,23.4556733911956,26.8429270631391,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
743,Set2_ilr,65.8619670996776,67.2882572669958,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
746,Set2_ilr,62.3405935396838,57.1210704039989,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
749,Set2_ilr,8.66863024166372,9.30088646792773,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
782,Set2_ilr,33.7437304533068,28.2666814046995,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
795,Set2_ilr,47.4043896753036,35.2752442255842,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
807,Set2_ilr,9.51417046040113,8.47687077816799,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
838,Set2_ilr,10.0744150367357,14.5649433675269,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
841,Set2_ilr,10.4156930597843,18.5377326189324,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
848,Set2_ilr,9.4895017731522,12.0224059184554,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
872,Set2_ilr,12.5133093484913,12.0360485329518,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
875,Set2_ilr,10.4049689690216,12.0017820951598,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
878,Set2_ilr,9.84208864377592,12.2565085797655,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
898,Set2_ilr,30.4783169030776,36.5464962077328,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
928,Set2_ilr,22.8549793190179,22.7535159363389,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
934,Set2_ilr,6.5678180924735,11.3053232670586,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
967,Set2_ilr,50.9919900484392,45.9257475625259,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
987,Set2_ilr,11.9962025259117,12.5077532826639,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1013,Set2_ilr,11.0243627843637,9.5369444823577,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1026,Set2_ilr,8.93112605045477,18.4231466961892,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1142,Set2_ilr,4.61741577337364,3.85985775118146,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1147,Set2_ilr,17.7012349802541,24.3026947350967,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1153,Set2_ilr,22.7912029168821,24.4484422488467,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1175,Set2_ilr,9.56254979675102,14.1636563875833,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1192,Set2_ilr,8.56206629608026,11.7123485525073,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1235,Set2_ilr,9.62223914316173,8.43081538252305,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1263,Set2_ilr,20.1246512320556,15.4616614768607,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1285,Set2_ilr,35.8856471650173,30.947685354785,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1307,Set2_ilr,45.7227381216249,44.8888471460611,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1340,Set2_ilr,29.1399311188572,32.2461004827697,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1409,Set2_ilr,8.81794924746983,8.98830149226014,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1412,Set2_ilr,8.48480832643661,11.2821608533347,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1577,Set2_ilr,37.816346876206,20.6301578477306,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1736,Set2_ilr,23.7234259966295,15.2064042716303,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1741,Set2_ilr,28.2036572313345,37.4509171216922,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1747,Set2_ilr,11.1714320945308,17.2620277159103,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1751,Set2_ilr,6.55087322667427,12.2360750166035,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1758,Set2_ilr,58.2709553493474,63.0206963453397,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1781,Set2_ilr,36.2093928092548,37.3641104385321,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1787,Set2_ilr,62.0923083843853,43.3428346187236,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2218,Set2_ilr,15.984798974812,17.0186686334959,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2221,Set2_ilr,22.9770163055829,22.4827937963169,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2226,Set2_ilr,20.6612825665403,14.5696323028905,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2229,Set2_ilr,10.5099903413368,14.5329292285657,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2257,Set2_ilr,48.4279443511153,51.3493766114798,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2275,Set2_ilr,32.5506628106472,37.3016054047754,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2301,Set2_ilr,29.4599291987261,23.3990352311822,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2390,Set2_ilr,14.2996106202705,19.0957683270811,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2405,Set2_ilr,4.21574555855755,14.3921771872899,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2565,Set2_ilr,8.72425036070567,8.694685288462,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2591,Set2_ilr,10.2240338208697,13.7011662728486,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2594,Set2_ilr,24.6278648578788,30.8682541754871,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2599,Set2_ilr,11.4980858885947,11.4643942267703,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2621,Set2_ilr,12.5378960003394,14.0741097458667,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2780,Set2_ilr,18.9652123267981,20.3050732572459,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2800,Set2_ilr,52.3824328684406,51.1214340420898,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3121,Set2_ilr,13.4308726590243,12.799710142164,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3127,Set2_ilr,8.37111008877546,10.4279214473799,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3264,Set2_ilr,35.9789591068959,17.3226112951186,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3345,Set2_ilr,30.6468541104032,40.504145045821,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3351,Set2_ilr,14.2896960520545,26.6769891612667,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3354,Set2_ilr,7.92300496597378,10.9905455120187,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3357,Set2_ilr,7.85335244311872,10.8382395960591,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3366,Set2_ilr,48.3489742995378,36.9290208919829,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3615,Set2_ilr,52.465812003399,47.9269765041413,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3640,Set2_ilr,43.0257690144724,42.725511827195,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3674,Set2_ilr,22.9020459086998,19.9627427156155,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3719,Set2_ilr,11.1106844725911,11.8892909065472,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3740,Set2_ilr,3.99244863058212,11.4253393816812,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3798,Set2_ilr,7.14624191285904,17.8283578072212,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3893,Set2_ilr,6.84775126394196,10.3142678854127,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3902,Set2_ilr,7.2022593509982,9.85014356635917,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3920,Set2_ilr,31.729048761579,16.2440682344392,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3935,Set2_ilr,52.9257887300149,49.626891745086,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3944,Set2_ilr,3.58025832821888,6.05172905697974,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3953,Set2_ilr,28.6706999166863,24.070679190024,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
3962,Set2_ilr,86.1690036774057,84.7133436713216,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
189,Set2_ilr,39.918917,43.078565435192,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
224,Set2_ilr,46.911366,29.0618594180559,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
229,Set2_ilr,66.189186,63.2109981648531,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1636,Set2_ilr,53.229638,46.2509738859554,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1724,Set2_ilr,37.42022,35.2361833256119,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
44,Set2_ilr,33.248164,33.0121063941463,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
174,Set2_ilr,78.194827,72.8698422881872,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2364,Set2_ilr,12.481954,13.9892978348588,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2257,Set2_ilr,64.025701,62.5825449570503,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1555,Set2_ilr,22.755988,22.2132958232818,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
2805,Set2_ilr,18.156308,49.6956846842265,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1774,Set2_ilr,60.436861,61.0767121251759,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1789,Set2_ilr,78.371476,73.2792329421382,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
1797,Set2_ilr,77.277835,77.0614877088175,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
253,Set2_ilr,37.365798,28.8367039133449,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
824,Set2_ilr,22.93464,16.6828397349069,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
758,Set2_ilr,56.930097,29.0482036160253,1.13845086985729,20.1712222312981,17.7181315113112,81.6938589170701
529,Set7_All features,53.5217875493066,55.5103656001811,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
824,Set7_All features,7.41768400517617,8.17743593702645,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
24,Set7_All features,20.796772383035,33.6118227520745,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
27,Set7_All features,44.3944458200194,27.2601622377171,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
52,Set7_All features,28.445211535801,27.8168970030156,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
60,Set7_All features,25.5343747890733,25.3717984452594,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
63,Set7_All features,18.6193290913426,20.9833113827348,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
70,Set7_All features,61.838278977399,60.0393654749541,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
104,Set7_All features,30.0932316554413,29.9059668441495,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
131,Set7_All features,35.359992329271,27.2621391821575,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
487,Set7_All features,15.7320930310092,15.7038665506468,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
491,Set7_All features,10.5414200572796,20.9044335075005,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
592,Set7_All features,28.6856113350067,28.2479353598554,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
606,Set7_All features,24.7787212528375,26.176324131213,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
612,Set7_All features,40.1921694063123,39.7999965520206,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
617,Set7_All features,40.7172840003622,28.5360853823411,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
618,Set7_All features,39.9627496958411,38.8412363891055,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
624,Set7_All features,27.4462957340675,36.271202641032,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
628,Set7_All features,34.6025644399561,32.8839524767003,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
633,Set7_All features,44.7892878840188,25.5859666511846,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
640,Set7_All features,52.6925529853206,44.0254073094026,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
641,Set7_All features,14.9830022668911,17.284299334776,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
642,Set7_All features,43.1317740419965,38.3242764964152,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
644,Set7_All features,42.6318700210666,42.7869704053148,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
645,Set7_All features,28.323273413285,28.6383462267488,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
649,Set7_All features,31.0417784761799,35.7051621179712,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
694,Set7_All features,54.6561374744419,54.7264689644451,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
700,Set7_All features,53.8560984795442,51.760261475263,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
707,Set7_All features,33.5183084966551,34.066334378971,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
714,Set7_All features,23.4556733911956,24.6349955367171,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
720,Set7_All features,58.3669872689609,56.9211223659656,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
722,Set7_All features,54.8801158633003,54.5356693997784,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
740,Set7_All features,48.015067101998,47.1019554694602,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
744,Set7_All features,66.7054823747267,66.4353383787009,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
748,Set7_All features,65.8402021467771,65.8237134009645,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
763,Set7_All features,7.7828709069791,7.9054511151251,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
766,Set7_All features,15.1322514774099,15.2192465709921,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
818,Set7_All features,8.88580742256656,9.04625989424163,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
824,Set7_All features,8.71967187076957,8.17743593702645,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
829,Set7_All features,10.0375020368555,19.7814949102836,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
864,Set7_All features,11.7669929071114,12.5241236665157,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
889,Set7_All features,29.4832935845278,29.9328625198118,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
932,Set7_All features,5.07413089134899,5.59000564715634,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
1347,Set7_All features,5.18622712620895,5.29930767631063,0.521940705862726,17.7230729005837,33.9561040200704,178.189674998444
529,Set7_No feature,53.5217875493066,54.4180681171136,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
824,Set7_No feature,7.41768400517617,8.76519733540901,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
24,Set7_No feature,20.796772383035,34.0109846337421,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
27,Set7_No feature,44.3944458200194,33.0328942279261,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
52,Set7_No feature,28.445211535801,25.9199921081226,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
60,Set7_No feature,25.5343747890733,23.0897250781818,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
63,Set7_No feature,18.6193290913426,20.498474213968,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
70,Set7_No feature,61.838278977399,57.7121585942037,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
104,Set7_No feature,30.0932316554413,30.1885581868247,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
131,Set7_No feature,35.359992329271,21.4217218031309,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
487,Set7_No feature,15.7320930310092,16.1116757805361,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
491,Set7_No feature,10.5414200572796,40.9529838198492,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
592,Set7_No feature,28.6856113350067,28.2144373764067,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
606,Set7_No feature,24.7787212528375,27.1347382488991,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
612,Set7_No feature,40.1921694063123,39.5945289288673,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
617,Set7_No feature,40.7172840003622,29.6644894797155,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
618,Set7_No feature,39.9627496958411,39.1803702680478,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
624,Set7_No feature,27.4462957340675,33.5762127029458,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
628,Set7_No feature,34.6025644399561,34.8649341268585,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
633,Set7_No feature,44.7892878840188,37.1583044153645,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
640,Set7_No feature,52.6925529853206,55.6199306410707,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
641,Set7_No feature,14.9830022668911,22.6995946319673,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
642,Set7_No feature,43.1317740419965,41.0116668186233,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
644,Set7_No feature,42.6318700210666,38.6482839789628,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
645,Set7_No feature,28.323273413285,36.6500757926484,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
649,Set7_No feature,31.0417784761799,32.7040945254835,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
694,Set7_No feature,54.6561374744419,55.4298414160594,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
700,Set7_No feature,53.8560984795442,52.5470288282131,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
707,Set7_No feature,33.5183084966551,32.7359345990506,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
714,Set7_No feature,23.4556733911956,28.255220926611,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
720,Set7_No feature,58.3669872689609,56.6315432458301,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
722,Set7_No feature,54.8801158633003,54.0951628561648,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
740,Set7_No feature,48.015067101998,47.6179167016899,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
744,Set7_No feature,66.7054823747267,65.6153450778227,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
748,Set7_No feature,65.8402021467771,63.3166466854277,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
763,Set7_No feature,7.7828709069791,8.23864845817678,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
766,Set7_No feature,15.1322514774099,13.318189784591,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
818,Set7_No feature,8.88580742256656,8.74248171912383,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
824,Set7_No feature,8.71967187076957,8.76519733540901,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
829,Set7_No feature,10.0375020368555,29.1144050064062,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
864,Set7_No feature,11.7669929071114,15.2639688001807,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
889,Set7_No feature,29.4832935845278,30.5663440890915,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
932,Set7_No feature,5.07413089134899,4.74626287524261,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
1347,Set7_No feature,5.18622712620895,5.38953198590139,0.645928115968786,17.7230729005837,27.4381505657204,143.98575080858
529,Set7_Carbon,53.5217875493066,59.1353482041052,0.612199373081313,17.7230729005837,28.9498383694517,151.918556005748
824,Set7_Carbon,7.41768400517617,8.01257116529535,0.612199373081313,17.7230729005837,28.9498383694517,151.918556005748
24,Set7_Carbon,20.796772383035,30.0451740071205,0.612199373081313,17.7230729005837,28.9498383694517,151.918556005748
27,Set7_Carbon,44.3944458200194,34.9962476469925,0.612199373081313,17.7230729005837,28.9498383694517,151.918556005748
52,Set7_Carbon,28.445211535801,28.3938288030424,0.612199373081313,17.7230729005837,28.9498383694517,151.918556005748
60,Set7_Carbon,25.5343747890733,27.0644769951801,0.612199373081313,17.7230729005837,28.9498383694517,151.918556005748
63,Set7_Carbon,18.6193290913426,20.0292711378471,0.612199373081313,17.7230729005837,28.9498383694517,151.918556005748
70,Set7_Carbon,61.838278977399,62.682857944582,0.612199373081313,17.7230729005837,28.9498383694517,151.918556005748
104,Set7_Carbon,30.0932316554413,28.8872504604316,0.612199373081313,17.7230729005837,28.9498383694517,151.918556005748
131,Set7_Carbon,35.359992329271,25.0575152338332,0.612199373081313,17.7230729005837,28.9498383694517,151.918556005748
